row_number,wals_code,iso_code,glottocode,name,genus,family,macroarea,latitude,longitude
2360,trc,trs,chic1273,Trique (Chicahuaxtla),Mixtecan,Oto-Manguean,North America,17.1666666667,-97.8333333333
2361,trd,sda,tora1261,Toraja,South Sulawesi,Austronesian,Papunesia,-3.0,119.75
2362,trg,tew,tewa1260,Tewa (Rio Grande),Kiowa-Tanoan,Kiowa-Tanoan,North America,36.25,-106.166666667
2363,tri,trc,copa1237,Trique (Copala),Mixtecan,Oto-Manguean,North America,17.1666666667,-97.9166666667
2364,trm,suq,suri1267,Tirmaga,Surmic,Eastern Sudanic,Africa,5.75,35.25
2365,trn,ter,tere1279,Terêna,Bolivia-Parana,Arawakan,South America,-20.0,-56.0
2366,trr,tbg,nort2920,Tairora,Eastern Highlands,Trans-New Guinea,Papunesia,-6.5,146.0
2367,trt,tft,tern1247,Ternate,North Halmaheran,West Papuan,Papunesia,0.833333333333,127.25
2368,tru,tpy,trum1247,Trumai,Trumai,Trumai,South America,-11.9166666667,-53.5833333333
2369,trw,trw,torw1241,Torwali,Indic,Indo-European,Eurasia,34.25,72.0
2370,try,tiy,tiru1241,Tiruray,Bilic,Austronesian,Papunesia,6.75,124.166666667
2371,tsa,tkr,tsak1249,Tsakhur,Lezgic,Nakh-Daghestanian,Eurasia,41.6666666667,47.1666666667
2372,tse,aoz,uabm1237,Timorese,Central Malayo-Polynesian,Austronesian,Papunesia,-9.66666666667,124.5
2373,tsf,cof,colo1256,Tsafiki,Barbacoan,Barbacoan,South America,-1.0,-79.3333333333
2374,tsg,tsg,taus1251,Tausug,Greater Central Philippine,Austronesian,Papunesia,6.0,121.0
2375,tsh,par,pana1305,Tümpisa Shoshone,Numic,Uto-Aztecan,North America,37.0,-117.0
2376,tsi,tsi,nucl1649,Tsimshian (Coast),Tsimshianic,Penutian,North America,52.5,-129.0
2377,tsj,tew,tewa1260,Tewa (San Juan Pueblo),Kiowa-Tanoan,Kiowa-Tanoan,North America,36.0833333333,-106.083333333
2378,tsk,taq,tama1365,Tamashek,Berber,Afro-Asiatic,Africa,20.0,-2.0
2379,tsl,tza,tanz1238,Tanzania Sign Language,Sign Languages,other,Africa,-6.0,35.0
2380,tsm,,,Tasmanian,Tasmanian,Tasmanian,,-42.1666666667,146.5
2381,tsn,tso,tson1249,Tsonga,Bantoid,Niger-Congo,Africa,-24.0,32.0
2382,tso,tsu,tsou1248,Tsou,Tsou,Austronesian,Papunesia,23.5,120.75
2383,tsp,tam,tami1289,Tamil (Spoken),Southern Dravidian,Dravidian,Eurasia,11.0,78.0
2384,tsr,trr,taus1253,Taushiro,Taushiro,Taushiro,South America,-3.25,-75.5
2385,tst,huq,tsat1238,Tsat,Malayo-Sumbawan,Austronesian,Eurasia,18.25,109.5
2386,tsw,tsn,tswa1253,Tswana,Bantoid,Niger-Congo,Africa,-24.0,26.0
2387,tsz,ddo,dido1241,Tsez,Avar-Andic-Tsezic,Nakh-Daghestanian,Eurasia,42.25,45.75
2388,ttb,tat,tata1255,Tatar (Baraba),Turkic,Altaic,Eurasia,55.3333333333,78.3333333333
2389,ttd,tet,tetu1245,Tetun Dili,Central Malayo-Polynesian,Austronesian,Papunesia,-8.58333333333,125.583333333
2390,tte,tta,tute1247,Tutelo,Core Siouan,Siouan,North America,37.6666666667,-78.75
2391,ttn,tet,tetu1245,Tetun,Central Malayo-Polynesian,Austronesian,Papunesia,-9.0,126.0
2392,tts,tks,take1255,Tati (Southern),Iranian,Indo-European,Eurasia,36.0,49.6666666667
2393,ttu,bbl,bats1242,Tsova-Tush,Nakh,Nakh-Daghestanian,Eurasia,42.5,45.5
2394,tty,tav,tatu1247,Tatuyo,Tucanoan,Tucanoan,South America,0.416666666667,-70.5
2395,tua,pmt,tuam1242,Tuamotuan,Oceanic,Austronesian,Papunesia,-17.0,-144.0
2396,tub,tbu,tuba1279,Tubar,Tubar,Uto-Aztecan,North America,27.0,-108.0
2397,tuc,tuo,tuca1252,Tucano,Tucanoan,Tucanoan,South America,0.5,-69.1666666667
2398,tug,thv,taha1241,Tuareg (Ahaggar),Berber,Afro-Asiatic,Africa,23.0,6.0
2399,tui,tsm,turk1288,Türk Isaret Dili,Sign Languages,other,Eurasia,39.0,34.0
2400,tuk,bhq,tuka1247,Tukang Besi,Celebic,Austronesian,Papunesia,-5.5,123.5
2401,tul,tcy,tulu1258,Tulu,Southern Dravidian,Dravidian,Eurasia,12.75,75.3333333333
2402,tum,tmq,tuml1238,Tumleo,Oceanic,Austronesian,Papunesia,-3.08333333333,142.416666667
2403,tun,tun,tuni1252,Tunica,Tunica,Tunica,North America,32.6666666667,-91.0
2404,tup,,,Tupi,Tupi-Guaraní,Tupian,,-6.0,-36.0
2405,tur,tur,nucl1301,Turkish,Turkic,Altaic,Eurasia,39.0,35.0
2406,tus,tus,tusc1257,Tuscarora,Northern Iroquoian,Iroquoian,North America,36.0,-77.5
2407,tut,ttm,nort2941,Tutchone (Northern),Athapaskan,Na-Dene,North America,63.0,-137.0
2408,tuv,tyv,tuvi1240,Tuvan,Turkic,Altaic,Eurasia,52.0,95.0
2409,tuy,tue,tuyu1244,Tuyuca,Tucanoan,Tucanoan,South America,0.5,-70.0833333333
2410,tvl,tvl,tuva1244,Tuvaluan,Oceanic,Austronesian,Papunesia,-8.5,179.166666667
2411,tvo,tat,tata1255,Tatar,Turkic,Altaic,Eurasia,56.0,49.5
2412,tvt,tvt,tuts1235,Tutsa,Northern Naga,Sino-Tibetan,Eurasia,27.5,96.5
2413,twa,twa,twan1247,Twana,Central Salish,Salishan,North America,47.6666666667,-122.75
2414,twe,tac,lowl1265,Tarahumara (Western),Tarahumaran,Uto-Aztecan,North America,27.5,-108.0
2415,twn,twf,nort1550,Tiwa (Northern),Kiowa-Tanoan,Kiowa-Tanoan,North America,36.5,-105.5
2416,tws,tix,sout2961,Tiwa (Southern),Kiowa-Tanoan,Kiowa-Tanoan,North America,35.0,-106.333333333
2417,twx,kmz,khor1269,Turkic (West Xorasan),Turkic,Altaic,Eurasia,36.6666666667,56.0
2418,txj,too,xico1235,Totonac (Xicotepec de Juárez),Totonacan,Totonacan,North America,20.4166666667,-97.8333333333
2419,tye,woa,tyar1236,Tyeraity,Northern Daly,Northern Daly,Australia,-13.0,130.333333333
2420,tza,tzh,tzel1254,Tzeltal (Aguacatenango),Mayan,Mayan,North America,16.4166666667,-92.5
2421,tzb,tzb,tzel1255,Tzeltal (Bachajón),Mayan,Mayan,North America,16.9166666667,-92.0
2422,tze,tzb,tzel1253,Tzeltal,Mayan,Mayan,North America,16.8333333333,-92.25
2423,tzi,tss,taiw1241,Taiwanese Sign Language (Ziran Shouyu),Sign Languages,other,Papunesia,24.0,121.0
2424,tzo,tzc,tzot1262,Tzotzil,Mayan,Mayan,North America,16.5,-92.6666666667
2425,tzs,tzs,tzot1260,Tzotzil (San Andrés),Mayan,Mayan,North America,17.0,-92.8333333333
2426,tzt,tzh,tzel1254,Tzeltal (Tenejapa),Mayan,Mayan,North America,16.6666666667,-92.3333333333
2427,tzu,tzt,cakc1244,Tzutujil,Mayan,Mayan,North America,14.6666666667,-91.3333333333
2428,tzz,tzz,tzot1264,Tzotzil (Zinacantán),Mayan,Mayan,North America,16.8333333333,-92.8333333333
2429,uby,uby,ubyk1235,Ubykh,Northwest Caucasian,Northwest Caucasian,Eurasia,43.6666666667,39.6666666667
2430,udh,ude,udih1248,Udihe,Tungusic,Altaic,Eurasia,47.6666666667,136.25
2431,udi,udi,udii1243,Udi,Lezgic,Nakh-Daghestanian,Eurasia,41.0,48.0
2432,udm,udm,udmu1245,Udmurt,Permic,Uralic,Eurasia,57.5,52.5
2433,ugs,ugn,ugan1238,Ugandan Sign Language,Sign Languages,other,Africa,1.0,32.5
2434,uhi,urf,atam1239,Uradhi,Northern Pama-Nyungan,Pama-Nyungan,Australia,-11.9166666667,142.416666667
2435,ukr,ukr,ukra1253,Ukrainian,Slavic,Indo-European,Eurasia,49.0,33.0
2436,uku,kuu,uppe1438,Upper Kuskokwim,Athapaskan,Na-Dene,North America,63.0,-157.0
2437,ulc,ulc,ulch1241,Ulcha,Tungusic,Altaic,Eurasia,52.25,140.333333333
2438,uld,udl,wuzl1236,Uldeme,Biu-Mandara,Afro-Asiatic,Africa,10.95,14.1166666667
2439,uli,uli,ulit1238,Ulithian,Oceanic,Austronesian,Papunesia,9.91666666667,139.583333333
2440,uma,ppk,umaa1242,Uma,Celebic,Austronesian,Papunesia,-1.83333333333,120.0
2441,umb,umb,umbu1257,UMbundu,Bantoid,Niger-Congo,Africa,-12.5,15.0
2442,ump,ump,umpi1239,Umpila,Northern Pama-Nyungan,Pama-Nyungan,Australia,-13.5,143.5
2443,umu,cbd,cari1279,Umaua,Cariban,Cariban,South America,1.0,-72.0
2444,una,mtg,unaa1239,Una,Mek,Trans-New Guinea,Papunesia,-4.66666666667,140.0
2445,ung,ung,ngar1284,Ungarinjin,Worrorran,Worrorran,Australia,-16.3333333333,126.0
2446,unm,unm,unam1242,Unami,Algonquian,Algic,North America,40.0,-75.1666666667
2447,ura,uur,urav1235,Ura,Oceanic,Austronesian,Papunesia,-18.6666666667,169.083333333
2448,urd,urd,urdu1245,Urdu,Indic,Indo-European,Eurasia,25.0,67.0
2449,urh,urh,urho1239,Urhobo,Edoid,Niger-Congo,Africa,5.58333333333,6.0
2450,uri,uri,urim1252,Urim,Urim,Torricelli,Papunesia,-3.58333333333,142.666666667
2451,urk,urb,urub1250,Urubú-Kaapor,Tupi-Guaraní,Tupian,South America,-2.33333333333,-46.5
2452,url,urk,urak1238,Urak Lawoi',Malayo-Sumbawan,Austronesian,Eurasia,8.0,98.3333333333
2453,urm,uum,urum1249,Urum,Turkic,Altaic,Eurasia,47.1166666667,37.55
2454,urn,ura,urar1246,Urarina,Urarina,Urarina,South America,-4.5,-75.5
2455,urt,urt,urat1244,Urat,Wapei-Palei,Torricelli,Papunesia,-3.66666666667,142.833333333
2456,uru,ure,uruu1244,Uru,Uru-Chipaya,Uru-Chipaya,South America,-16.75,-69.0
2457,usa,wnu,usan1239,Usan,Madang,Trans-New Guinea,Papunesia,-4.83333333333,145.166666667
2458,usl,uks,urub1243,Urubú Sign Language,Sign Languages,other,South America,-2.33333333333,-46.0
2459,usr,usa,usar1243,Usarufa,Eastern Highlands,Trans-New Guinea,Papunesia,-6.41666666667,145.583333333
2460,ute,ute,utes1238,Ute,Numic,Uto-Aztecan,North America,39.0,-109.0
2461,uyg,uig,uigh1240,Uyghur,Turkic,Altaic,Eurasia,40.0,80.0
2462,uzb,uzs,uzbe1247,Uzbek,Turkic,Altaic,Eurasia,39.0,66.0
2463,uzn,uzn,nort2690,Uzbek (Northern),Turkic,Altaic,Eurasia,40.6666666667,66.5
2464,vaf,vaf,vafs1240,Vafsi,Iranian,Indo-European,Eurasia,34.6666666667,49.9166666667
2465,vag,vag,vagl1239,Vagla,Gur,Niger-Congo,Africa,9.41666666667,-2.41666666667
2466,vai,vai,vaii1241,Vai,Western Mande,Mande,Africa,6.91666666667,-11.25
2467,vas,vas,vasa1239,Vasavi,Indic,Indo-European,Eurasia,24.5,71.5
2468,vat,dic,lako1244,Vata,Kru,Niger-Congo,Africa,5.83333333333,-5.41666666667
2469,ved,ved,vedd1240,Vedda,Indic,Indo-European,Eurasia,7.0,81.0
2470,ven,ven,vend1245,Venda,Bantoid,Niger-Congo,Africa,-22.0,30.0
2471,vep,vep,veps1250,Veps,Finnic,Uralic,Eurasia,60.0,35.0
2472,vie,vie,viet1252,Vietnamese,Viet-Muong,Austro-Asiatic,Eurasia,10.5,106.5
2473,vif,vif,vili1238,Vili,Bantoid,Niger-Congo,Africa,-5.5,14.0
2474,vka,vka,kari1304,Kariera,Western Pama-Nyungan,Pama-Nyungan,Australia,-20.5,118.5
2475,vla,bvs,vlaa1235,Vlaamse Gebarentaal,Sign Languages,other,Eurasia,51.0,4.0
2476,vnm,vnm,vinm1237,Vinmavis,Oceanic,Austronesian,Papunesia,-16.1666666667,167.416666667
2477,vot,vot,voti1245,Votic,Finnic,Uralic,Eurasia,59.5,30.0
2478,wag,waq,wage1238,Wagiman,Wagiman,Wagiman,Australia,-14.0,131.25
2479,wah,whg,wahg1249,Wahgi,Chimbu,Trans-New Guinea,Papunesia,-5.83333333333,144.716666667
2480,wai,waw,waiw1244,Wai Wai,Cariban,Cariban,South America,1.0,-59.0
2481,wak,wbl,wakh1245,Wakhi,Iranian,Indo-European,Eurasia,36.5,72.0
2482,wal,van,valm1241,Walman,Wapei-Palei,Torricelli,Papunesia,-3.21666666667,142.5
2483,wam,wmb,wamb1258,Wambaya,Wambayan,Mirndi,Australia,-18.6666666667,135.75
2484,wan,nbx,ngur1261,Wangkumara,Central Pama-Nyungan,Pama-Nyungan,Australia,-27.3333333333,143.0
2485,wao,auc,waor1240,Waorani,Waorani,Waorani,South America,-1.0,-76.5
2486,wap,wao,wapp1239,Wappo,Wappo,Wappo-Yukian,North America,38.5,-122.5
2487,war,pav,wari1268,Wari',Chapacura-Wanham,Chapacura-Wanham,South America,-11.3333333333,-65.0
2488,was,was,wash1253,Washo,Washo,Washo,North America,39.25,-120.0
2489,wat,wbv,waja1257,Watjarri,Western Pama-Nyungan,Pama-Nyungan,Australia,-26.0,117.5
2490,wau,noa,woun1238,Waunana,Choco,Choco,South America,4.0,-77.0
2491,way,oym,waya1270,Wayampi,Tupi-Guaraní,Tupian,South America,1.0,-52.0
2492,wbn,wms,wamb1259,Wambon,Awju-Dumut,Trans-New Guinea,Papunesia,-5.5,140.416666667
2493,wbt,wbt,wanm1242,Wanman,Western Pama-Nyungan,Pama-Nyungan,Australia,-22.0,123.0
2494,wch,mzh,wich1264,Wichí,Matacoan,Matacoan,South America,-22.5,-62.5833333333
2495,wdo,,pitj1243,Western Desert (Ooldea),Western Pama-Nyungan,Pama-Nyungan,,-30.5,132.0
2496,wec,cym,wels1247,Welsh (Colloquial),Celtic,Indo-European,Eurasia,52.75,-3.5833
2497,wed,wed,weda1241,Wedau,Oceanic,Austronesian,Papunesia,-10.1666666667,150.166666667
2498,wel,cym,wels1247,Welsh,Celtic,Indo-European,Eurasia,52.0,-3.0
2499,wem,,west2443,Wembawemba,Southeastern Pama-Nyungan,Pama-Nyungan,,-35.3333333333,144.0
2500,wer,wer,weri1253,Weri,Goilalan,Trans-New Guinea,Papunesia,-7.75,146.916666667
2501,wet,lex,luan1263,Wetan,Central Malayo-Polynesian,Austronesian,Papunesia,-8.16666666667,128.0
2502,wgg,wgg,wang1290,Wangkangurru,Central Pama-Nyungan,Pama-Nyungan,Australia,-27.0,137.0
2503,wgl,wbk,waig1243,Waigali,Nuristani,Indo-European,Eurasia,35.0,71.25
2504,wgu,wrg,waru1264,Warrongo,Northern Pama-Nyungan,Pama-Nyungan,Australia,-18.0,145.0
2505,wic,wic,wich1260,Wichita,Caddoan,Caddoan,North America,33.3333333333,-97.3333333333
2506,wik,yok,yoku1256,Wikchamni,Yokuts,Penutian,North America,36.4166666667,-119.083333333
2507,win,wit,wint1259,Wintu,Wintuan,Penutian,North America,41.0,-122.5
2508,wir,wiw,wira1265,Wirangu,Central Pama-Nyungan,Pama-Nyungan,Australia,-32.0,134.0
2509,wiy,wiy,wiyo1248,Wiyot,Wiyot,Algic,North America,40.8333333333,-124.166666667
2510,wkw,wkw,waka1274,Wagawaga,Southeastern Pama-Nyungan,Pama-Nyungan,Australia,-26.5,152.5
2511,wlf,wol,nucl1347,Wolof,Northern Atlantic,Niger-Congo,Africa,15.25,-16.0
2512,wll,wls,wall1257,Wallisian,Oceanic,Austronesian,Papunesia,-13.3,-176.2
2513,wlm,wmt,walm1241,Walmatjari,Western Pama-Nyungan,Pama-Nyungan,Australia,-19.5,125.75
2514,wlo,wlo,woli1241,Wolio,Celebic,Austronesian,Papunesia,-5.5,122.75
2515,wlw,wrb,warl1256,Warluwara,Western Pama-Nyungan,Pama-Nyungan,Australia,-22.0,138.5
2516,wly,wal,wola1242,Wolaytta,North Omotic,Afro-Asiatic,Africa,6.83333333333,37.75
2517,wma,mqs,west2600,West Makian,North Halmaheran,West Papuan,Papunesia,0.5,127.583333333
2518,wme,wme,wamb1257,Wambule,Mahakiranti,Sino-Tibetan,Eurasia,29.25,85.9166666667
2519,wmn,wem,weme1239,Wéménugbé,Kwa,Niger-Congo,Africa,6.66666666667,2.5
2520,wmu,wim,wikm1247,Wik Munkan,Northern Pama-Nyungan,Pama-Nyungan,Australia,-13.9166666667,141.75
2521,wn,wig,wikn1245,Wik Ngathana,Northern Pama-Nyungan,Pama-Nyungan,Australia,-13.9166666667,141.5
2522,wna,wan,wann1242,Wan,Eastern Mande,Mande,Africa,7.83333333333,-5.86666666667
2523,wnb,win,hoch1243,Winnebago,Core Siouan,Siouan,North America,43.5,-88.5
2524,wnt,wnc,want1252,Wantoat,Finisterre-Huon,Trans-New Guinea,Papunesia,-6.16666666667,146.5
2525,wob,wob,weno1238,Wobe,Kru,Niger-Congo,Africa,7.41666666667,-7.33333333333
2526,wog,wog,woga1249,Wogamusin,Upper Sepik,Sepik,Papunesia,-4.25,142.333333333
2527,woi,woi,kama1365,Woisika,Greater Alor,Timor-Alor-Pantar,Papunesia,-8.25,124.833333333
2528,wol,woe,wole1240,Woleaian,Oceanic,Austronesian,Papunesia,7.33333333333,143.833333333
2529,wom,,womo1238,Womo,Serra Hills,Skou,Papunesia,-2.91666666667,141.833333333
2530,wor,unp,woro1255,Worora,Worrorran,Worrorran,Australia,-15.6666666667,124.666666667
2531,wps,wap,wapi1253,Wapishana,Wapishanan,Arawakan,South America,2.66666666667,-60.0
2532,wra,wba,wara1303,Warao,Warao,Warao,South America,9.33333333333,-61.6666666667
2533,wrb,,warr1257,Warrnambool,Southeastern Pama-Nyungan,Pama-Nyungan,Australia,-38.25,142.5
2534,wrd,wrr,ward1246,Wardaman,Yangmanic,Yangmanic,Australia,-15.5,131.0
2535,wrg,wgy,warr1255,Warrgamay,Northern Pama-Nyungan,Pama-Nyungan,Australia,-18.5833333333,146.083333333
2536,wrk,gae,guar1293,Warekena,Inland Northern Arawakan,Arawakan,South America,1.5,-67.5
2537,wrl,wbp,warl1254,Warlpiri,Western Pama-Nyungan,Pama-Nyungan,Australia,-20.0,132.333333333
2538,wrm,wsa,ware1253,Warembori,South Halmahera - West New Guinea,Austronesian,Papunesia,-1.66666666667,137.583333333
2539,wrn,wnd,wand1263,Warndarang,Warndarang,Mangarrayi-Maran,Australia,-14.4166666667,135.583333333
2540,wrp,wrp,waro1242,Waropen,South Halmahera - West New Guinea,Austronesian,Papunesia,-2.33333333333,136.583333333
2541,wrs,wrs,wari1266,Waris,Border,Border,Papunesia,-3.16666666667,141.0
2542,wru,wrm,waru1265,Warumungu,Western Pama-Nyungan,Pama-Nyungan,Australia,-19.5,134.5
2543,wrw,wwr,warr1258,Warrwa,Nyulnyulan,Nyulnyulan,Australia,-17.5,123.5
2544,wry,wrz,wara1290,Waray (in Australia),Warayic,Gunwinyguan,Australia,-13.1666666667,131.25
2545,wsk,wsk,wask1241,Waskia,Madang,Trans-New Guinea,Papunesia,-4.5,146.0
2546,wth,,wath1238,Wathawurrung,Southeastern Pama-Nyungan,Pama-Nyungan,Australia,-38.0,144.0
2547,wtm,wax,wata1253,Watam,Lower Ramu,Lower Sepik-Ramu,Papunesia,-3.91666666667,144.5
2548,wuc,wuu,wuch1236,Wu (Changzhou),Chinese,Sino-Tibetan,Eurasia,31.6666666667,119.916666667
2549,wur,wau,waur1244,Waurá,Central Arawakan,Arawakan,South America,-13.0,-53.0
2550,wwa,wwa,waam1244,Waama,Gur,Niger-Congo,Africa,10.5833333333,1.66666666667
2551,wwr,,woiw1237,Woiwurrung,Southeastern Pama-Nyungan,Pama-Nyungan,Australia,-37.5,145.5
2552,wwy,war,wara1300,Waray-Waray,Greater Central Philippine,Austronesian,Papunesia,12.0,125.0
2553,wya,wya,wyan1247,Wyandot,Northern Iroquoian,Iroquoian,North America,44.3333333333,-77.5
2554,wyn,way,waya1269,Wayana,Cariban,Cariban,South America,3.25,-54.1666666667
2555,xam,xam,xamm1241,/Xam,Tu,Tu,Africa,-31.0,21.0
2556,xar,ane,xara1244,Xârâcùù,Oceanic,Austronesian,Papunesia,-21.6666666667,166.0
2557,xas,kao,xaas1235,Xasonga,Western Mande,Mande,Africa,14.25,-10.5
2558,xav,xav,xava1240,Xavánte,Ge-Kaingang,Macro-Ge,South America,-15.0,-52.5
2559,xbi,xbi,komb1272,Kombio,Kombio-Arapesh,Torricelli,Papunesia,-3.5,142.75
2560,xer,xer,xere1240,Xerénte,Ge-Kaingang,Macro-Ge,South America,-10.0,-48.1666666667
2561,xho,xho,xhos1239,Xhosa,Bantoid,Niger-Congo,Africa,-32.0,27.0
2562,xia,nan,minn1241,Xiamen,Chinese,Sino-Tibetan,Eurasia,24.5,118.166666667
2563,xns,xns,kana1283,Kanashi,Bodic,Sino-Tibetan,Eurasia,32.0833333333,77.25
2564,xok,xok,xokl1240,Xokleng,Ge-Kaingang,Macro-Ge,South America,-24.5,-50.0
2565,xoo,nmn,xooo1239,!Xóõ,Tu,Tu,Africa,-24.0,21.5
2566,xsm,xsm,kase1253,Kàsim,Gur,Niger-Congo,Africa,11.0,-1.33333333333
2567,xun,knw,kung1261,!Xun (Ekoka),Ju-Kung,Kxa,Africa,-19.6666666667,18.0
2568,yag,yad,yagu1244,Yagua,Peba-Yaguan,Peba-Yaguan,South America,-3.5,-72.0
2569,yah,yag,yama1264,Yahgan,Yámana,Yámana,South America,-55.0,-68.0
2570,yak,yaf,yaka1269,Yaka,Bantoid,Niger-Congo,Africa,-7.0,17.5
2571,yal,kkl,kosa1249,Yale (Kosarek),Mek,Trans-New Guinea,Papunesia,-4.08333333333,139.5
2572,yam,yaa,yami1256,Yaminahua,Panoan,Panoan,South America,-8.0,-73.0
2573,yan,ynn,yana1271,Yana,Yana,Hokan,North America,40.5,-122.0
2574,yao,yao,yaoo1241,Yao (in Malawi),Bantoid,Niger-Congo,Africa,-14.5,35.5
2575,yap,yap,yape1248,Yapese,Yapese,Austronesian,Papunesia,9.58333333333,138.166666667
2576,yaq,yaq,yaqu1251,Yaqui,Cahita,Uto-Aztecan,North America,27.5,-110.25
2577,yar,yrb,yare1248,Yareba,Yareban,Yareban,Papunesia,-9.5,148.5
2578,yav,yuf,hava1248,Yavapai,Yuman,Hokan,North America,34.0,-113.333333333
2579,yaw,yva,nucl1454,Yawa,Yawa,Yawa,Papunesia,-1.75,136.25
2580,yay,pcc,bouy1240,Yay,Kam-Tai,Tai-Kadai,Eurasia,22.4166666667,104.75
2581,yaz,yah,yazg1240,Yazgulyam,Iranian,Indo-European,Eurasia,38.5,71.5
2582,yba,yam,yamb1251,Yamba,Bantoid,Niger-Congo,Africa,6.41666666667,11.0833333333
2583,ybi,ybi,yamp1242,Yamphu,Mahakiranti,Sino-Tibetan,Eurasia,27.5833333333,87.3333333333
2584,ych,esu,cent2127,Yup'ik (Chevak),Eskimo,Eskimo-Aleut,North America,61.5,-165.75
2585,ycn,ycn,yucu1253,Yucuna,Inland Northern Arawakan,Arawakan,South America,-0.75,-71.0
2586,yct,yua,yuca1254,Yucatec,Mayan,Mayan,North America,20.0,-89.0
2587,ydb,ydd,east2295,Yiddish (Bessarabian),Germanic,Indo-European,Eurasia,47.0,28.5
2588,ydd,ydd,yidd1255,Yiddish,Germanic,Indo-European,Eurasia,52.0,23.0
2589,ydl,ydd,east2295,Yiddish (Lodz),Germanic,Indo-European,Eurasia,51.75,19.4166666667
2590,yei,jei,yeii1239,Yei,Morehead and Upper Maro Rivers,Morehead and Upper Maro Rivers,Papunesia,-7.91666666667,140.916666667
2591,yel,yle,yele1255,Yelî Dnye,Yele,Yele,Papunesia,-11.3666666667,154.166666667
2592,yem,ybb,yemb1246,Yemba,Bantoid,Niger-Congo,Africa,5.41666666667,10.0833333333
2593,yes,yss,yess1239,Yessan-Mayo,Tama Sepik,Sepik,Papunesia,-4.16666666667,142.583333333
2594,yey,yey,yeyi1239,Yeyi,Bantoid,Niger-Congo,Africa,-20.0,23.5
2595,ygd,dur,diii1241,Yag Dii,Adamawa,Niger-Congo,Africa,8.0,14.0
2596,ygn,yai,yagn1238,Yaghnobi,Iranian,Indo-European,Eurasia,39.0,69.0
2597,ygr,ygr,yaga1260,Yagaria,Eastern Highlands,Trans-New Guinea,Papunesia,-6.33333333333,145.416666667
2598,yi,iii,sich1238,Yi,Burmese-Lolo,Sino-Tibetan,Eurasia,24.0,104.0
2599,yid,yii,yidi1250,Yidiny,Northern Pama-Nyungan,Pama-Nyungan,Australia,-17.0,145.75
2600,yil,yll,yill1241,Yil,Wapei-Palei,Torricelli,Papunesia,-3.53333333333,142.15
2601,yim,yee,yima1243,Yimas,Lower Sepik,Lower Sepik-Ramu,Papunesia,-4.66666666667,143.55
2602,yin,yij,yind1247,Yindjibarndi,Western Pama-Nyungan,Pama-Nyungan,Australia,-21.75,117.916666667
2603,yir,yiy,yiry1245,Yir Yiront,Northern Pama-Nyungan,Pama-Nyungan,Australia,-14.8333333333,141.833333333
2604,yki,yuk,yuki1243,Yuki,Yukian,Wappo-Yukian,North America,39.6666666667,-123.5
2605,ykm,yky,yako1252,Yakoma,Ubangi,Niger-Congo,Africa,4.41666666667,18.4166666667
2606,ykn,yka,yaka1277,Yakan,Sama-Bajaw,Austronesian,Papunesia,6.5,122.0
2607,yko,yux,sout2750,Yukaghir (Kolyma),Yukaghir,Yukaghir,Eurasia,65.75,150.833333333
2608,ykp,yup,yukp1241,Yukpa,Cariban,Cariban,South America,10.1666666667,-72.75
2609,ykt,sah,yaku1245,Yakut,Turkic,Altaic,Eurasia,62.0,130.0
2610,ylb,mpj,mart1256,Yulparija,Western Pama-Nyungan,Pama-Nyungan,Australia,-21.0,124.0
2611,yli,yli,angg1239,Yali,Dani,Trans-New Guinea,Papunesia,-4.0,139.333333333
2612,ylm,jel,yelm1242,Yelmek,Bulaka River,Bulaka River,Papunesia,-7.66666666667,139.166666667
2613,ylr,ylr,yala1262,Yalarnnga,Northern Pama-Nyungan,Pama-Nyungan,Australia,-22.0,140.0
2614,ylt,ydd,east2295,Yiddish (Lithuanian),Germanic,Indo-European,Eurasia,55.0,25.0
2615,ymd,jmd,yamd1240,Yamdena,Central Malayo-Polynesian,Austronesian,Papunesia,-7.5,131.5
2616,ymi,tao,yami1254,Yami,Batanic,Austronesian,Papunesia,22.0,121.5
2617,yms,jnj,yems1235,Yemsa,North Omotic,Afro-Asiatic,Africa,7.83333333333,37.3333333333
2618,yna,ynk,nauk1242,Yupik (Naukan),Eskimo,Eskimo-Aleut,Eurasia,66.0,-172.0
2619,yng,yia,ying1247,Yingkarta,Western Pama-Nyungan,Pama-Nyungan,Australia,-25.1666666667,114.833333333
2620,ynk,kdd,yank1247,Yankuntjatjara,Western Pama-Nyungan,Pama-Nyungan,Australia,-27.0,132.0
2621,ynm,wca,yano1262,Yanomámi,Yanomam,Yanomam,South America,2.33333333333,-63.0
2622,yns,yns,yans1239,Yansi,Bantoid,Niger-Congo,Africa,-3.83333333333,18.0
2623,yny,jao,yany1243,Yanyuwa,Western Pama-Nyungan,Pama-Nyungan,Australia,-16.4166666667,137.166666667
2624,yok,yok,yoku1256,Yokuts (Yaudanchi),Yokuts,Penutian,North America,36.0833333333,-119.083333333
2625,yor,yor,yoru1245,Yoruba,Defoid,Niger-Congo,Africa,8.0,4.33333333333
2626,ypk,esu,cent2127,Yup'ik (Central),Eskimo,Eskimo-Aleut,North America,59.5,-160.0
2627,yqy,jaq,yaqa1246,Yaqay,Marind Proper,Marind,Papunesia,-6.58333333333,139.25
2628,yrc,yuz,yura1255,Yuracare,Yuracare,Yuracare,South America,-16.5833333333,-65.25
